movieId,tmdbId,imdb_id,title,original_title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,genres,production_companies,production_countries,adult,status,genres_list,primary_genre,release_year
49394,36265,tt0059719,Simon of the Desert,Simón del desierto,es,1965-02-08,45.0,0,0.0,4.728698,7.8,34.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Sindicato de Trabajadores de la Producción Cinematográfica (STPC)', 'id': 49830}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",False,Released,Comedy|History|Drama,Comedy,1965
49396,2179,tt0365830,Tenacious D in The Pick of Destiny,Tenacious D in The Pick of Destiny,en,2006-11-22,93.0,22000000,13405595.0,7.98193,6.5,419.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Red Hour Films', 'id': 12178}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Music,Comedy,2006
49526,10032,tt0480271,Van Wilder 2: The Rise of Taj,Van Wilder 2: The Rise of Taj,en,2006-12-01,97.0,0,6086508.0,5.985236,5.1,162.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,2006
49528,9796,tt0454970,Turistas,Turistas,en,2006-12-01,93.0,10000000,0.0,11.951258,5.3,197.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'name': '2929 Productions', 'id': 846}, {'name': 'Fox Atomic', 'id': 2890}, {'name': 'Stone Village Pictures', 'id': 7420}, {'name': 'BoZ Productions', 'id': 22458}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror|Thriller,Horror,2006
49530,1372,tt0450259,Blood Diamond,Blood Diamond,en,2006-12-07,143.0,100000000,170877916.0,12.477872,7.4,2344.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'Lonely Film Productions GmbH & Co. KG.', 'id': 430}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Liberty Pictures', 'id': 20938}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller|Action,Drama,2006
49647,9986,tt0413895,Charlotte's Web,Charlotte's Web,en,2006-12-15,97.0,85000000,144000000.0,10.254314,5.8,300.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Kerner Entertainment Company', 'id': 7311}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Family|Fantasy,Comedy,2006
49649,2486,tt0449010,Eragon,Eragon,en,2006-12-14,104.0,100000000,249288105.0,9.851133,4.9,990.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Mid Atlantic Films', 'id': 2735}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}]",False,Released,Fantasy|Action|Adventure|Family,Fantasy,2006
49651,1246,tt0479143,Rocky Balboa,Rocky Balboa,en,2006-12-20,102.0,24000000,155721132.0,11.697604,6.5,858.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Rogue Marble', 'id': 696}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2006
49688,13210,tt0046889,The Dam Busters,The Dam Busters,en,1955-05-16,124.0,0,0.0,2.744345,7.0,36.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Associated British Picture Corporation', 'id': 1441}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama|Action|History|Thriller|War,Drama,1955
49772,14202,tt0446755,The Painted Veil,The Painted Veil,en,2006-12-09,125.0,19400000,0.0,11.370183,7.1,319.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Emotion Pictures', 'id': 741}, {'name': 'The Mark Gordon Company', 'id': 1557}, {'name': 'Class 5 Films', 'id': 2297}, {'name': 'Yari Film Group', 'id': 2448}, {'name': 'Warner China Film HG Corporation', 'id': 7999}, {'name': 'Stratus Film Co.', 'id': 11027}, {'name': 'WIP', 'id': 12259}, {'name': 'Bob Yari Productions', 'id': 12260}, {'name': 'The Colleton Company', 'id': 12261}, {'name': 'Dragon Studios', 'id': 12262}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,2006
49817,30060,tt0084509,The Plague Dogs,The Plague Dogs,en,1982-10-21,103.0,0,0.0,8.302414,8.0,36.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Nepenthe Productions', 'id': 5016}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Animation|Drama,Adventure,1982
49822,1247,tt0343737,The Good Shepherd,The Good Shepherd,en,2006-12-11,167.0,85000000,59908565.0,11.057536,6.3,342.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'American Zoetrope', 'id': 70}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller|History,Drama,2006
49824,1125,tt0443489,Dreamgirls,Dreamgirls,en,2006-12-25,134.0,70000000,154937680.0,7.739633,6.6,292.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Laurence Mark Productions', 'id': 415}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2006
49902,33583,tt0065622,The Decameron,Il Decameron,it,1971-01-01,112.0,0,0.0,5.619235,6.9,50.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Les Productions Artistes Associés', 'id': 64}, {'name': 'Artemis Film', 'id': 1521}, {'name': 'Produzioni Europee Associati (PEA)', 'id': 7508}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,History|Drama|Comedy,History,1971
49910,1646,tt0463998,Freedom Writers,Freedom Writers,en,2007-01-05,123.0,21000000,41170784.0,13.585233,7.6,368.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Double Feature Films', 'id': 215}, {'name': 'Jersey Films', 'id': 216}, {'name': 'Kernos Filmproduktionsgesellschaft & Company', 'id': 20396}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama,Crime,2007
49917,58923,tt0783612,When the Levees Broke: A Requiem in Four Acts,When the Levees Broke: A Requiem in Four Acts,en,2006-08-16,255.0,2000000,0.0,0.525385,7.0,10.0,"[{'id': 99, 'name': 'Documentary'}]","[{'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Documentary,Documentary,2006
49932,1730,tt0460829,INLAND EMPIRE,INLAND EMPIRE,en,2006-09-06,180.0,0,849055.0,6.610774,7.1,249.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Asymmetrical Productions', 'id': 373}, {'name': 'Inland Empire Productions', 'id': 747}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Fundacja Kultury', 'id': 11608}, {'name': 'Camerimage Festival', 'id': 11609}, {'name': 'Absurda', 'id': 11610}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Horror|Drama|Mystery|Thriller,Horror,2006
49957,8618,tt0464049,The History Boys,The History Boys,en,2006-10-02,109.0,4000000,13401952.0,3.403583,6.6,66.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'DNA Films', 'id': 284}, {'name': 'BBC Films', 'id': 288}, {'name': 'UK Film Council', 'id': 2452}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Comedy|Drama,Comedy,2006
49961,1259,tt0465551,Notes on a Scandal,Notes on a Scandal,en,2006-12-25,92.0,15000000,49469904.0,8.593087,6.9,239.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'DNA Films', 'id': 284}, {'name': 'BBC Films', 'id': 288}, {'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'UK Film Council', 'id': 2452}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama|Romance,Drama,2006
50005,1494,tt0473444,Curse of the Golden Flower,滿城盡帶黃金甲,zh,2006-12-21,114.0,110,0.0,6.238036,6.6,206.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Beijing New Picture Film Co. Ltd.', 'id': 724}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",False,Released,Action|Drama|Fantasy,Action,2006
50011,13318,tt0808185,The Bothersome Man,Den brysomme mannen,no,2006-05-26,90.0,0,0.0,3.422864,6.9,68.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Sandrew Metronome Norge', 'id': 3667}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",False,Released,Comedy|Drama|Fantasy,Comedy,2006
50064,182,tt0452624,The Good German,The Good German,en,2006-12-08,108.0,32000000,5914908.0,5.290831,5.9,87.0,"[{'id': 10752, 'name': 'War'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Section Eight Productions', 'id': 14315}, {'name': 'Sunset Gower Studios', 'id': 70319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,War|Crime|Drama|Mystery|Romance,War,2006
50068,1251,tt0498380,Letters from Iwo Jima,Letters from Iwo Jima,en,2006-12-19,141.0,19000000,68673228.0,11.649588,7.2,553.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Drama|War,Action,2006
50147,9656,tt0454082,Black Christmas,Black Christmas,en,2006-12-25,84.0,9000000,21510851.0,7.888302,4.8,119.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror|Thriller,Horror,2006
50160,13967,tt0482546,Miss Potter,Miss Potter,en,2006-12-03,92.0,30000000,35078241.0,8.599342,6.3,143.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'BBC Films', 'id': 288}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Family|Romance,Drama,2006
50162,9992,tt0344854,Arthur and the Invisibles,Arthur et les Minimoys,en,2006-12-13,94.0,86000000,107944236.0,11.621534,6.0,663.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Canal Plus', 'id': 104}, {'name': 'Sofica Europacorp', 'id': 854}, {'name': 'Avalanche Productions', 'id': 2525}, {'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Adventure|Fantasy|Animation|Family,Adventure,2006
50189,8275,tt0808146,American Pie Presents: The Naked Mile,American Pie Presents: The Naked Mile,en,2006-12-07,97.0,0,0.0,8.152676,5.3,507.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Capital Arts Entertainment', 'id': 2365}, {'name': 'Neo Art & Logic', 'id': 2811}, {'name': 'Universal Studios Home Entertainment', 'id': 6858}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,2006
50245,2204,tt0069687,Alice in the Cities,Alice in den Städten,de,1974-05-17,110.0,0,0.0,2.988528,7.2,45.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Filmverlag der Autoren', 'id': 10869}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",False,Released,Drama,Drama,1974
50259,26518,tt0468526,Old Joy,Old Joy,en,2006-01-01,73.0,300000,0.0,2.196695,6.3,36.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Film Science', 'id': 1976}, {'name': 'Washington Square Films', 'id': 14862}, {'name': 'Van Hoy/Knudsen Productions', 'id': 31302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,2006
50442,7457,tt0426883,Alpha Dog,Alpha Dog,en,2006-01-27,122.0,0,15309302.0,7.655603,6.6,463.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'A-Mark Entertainment', 'id': 2248}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama,Crime,2006
50445,8398,tt0455960,The Hitcher,The Hitcher,en,2007-01-19,84.0,10000000,25399945.0,7.160967,5.6,253.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Focus Films', 'id': 1268}, {'name': 'Platinum Dunes', 'id': 2481}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Horror|Crime,Action,2007
50514,3549,tt0457655,After the Wedding,Efter brylluppet,da,2006-02-24,124.0,0,0.0,5.099115,7.2,102.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Zentropa Entertainments', 'id': 76}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",False,Released,Drama,Drama,2006
50583,27337,tt0468795,Linda Linda Linda,リンダ リンダ リンダ,ja,2005-07-23,114.0,0,0.0,2.186388,7.3,34.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Bitters End', 'id': 4667}, {'name': 'Vap/Cave', 'id': 4668}, {'name': 'Covers & Co.', 'id': 4669}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",False,Released,Comedy,Comedy,2005
50601,1265,tt0398808,Bridge to Terabithia,Bridge to Terabithia,en,2007-02-16,96.0,60000000,137587063.0,8.460206,7.0,1146.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Walden Media', 'id': 10221}, {'name': 'Hal Lieberman Company', 'id': 23890}, {'name': 'Lauren Levine Productions Inc.', 'id': 60611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Drama|Family,Adventure,2007
50641,25623,tt0076162,House,ハウス,ja,1977-08-26,88.0,0,0.0,4.321776,7.1,117.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'name': 'Toho Company', 'id': 882}, {'name': 'PSC', 'id': 5155}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",False,Released,Comedy|Fantasy|Horror,Comedy,1977
50651,13140,tt0822389,Kenny,Kenny,en,2006-08-17,99.0,0,7778177.0,1.489294,6.1,18.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Thunderbox Films', 'id': 57719}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",False,Released,Comedy,Comedy,2006
50658,13365,tt0473434,49 Up,49 Up,en,2005-09-15,180.0,0,238073.0,0.769595,6.9,12.0,"[{'id': 99, 'name': 'Documentary'}]",[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Documentary,Documentary,2005
50685,10758,tt0473308,Waitress,Waitress,en,2007-05-25,108.0,2000000,22179430.0,11.276024,6.6,132.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Night and Day Pictures', 'id': 24133}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,2007
50703,26594,tt0846789,The Secret,The Secret,en,2006-03-26,90.0,0,0.0,4.457291,5.5,58.0,"[{'id': 99, 'name': 'Documentary'}]",[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",False,Released,Documentary,Documentary,2006
50740,51863,tt0058578,Seven Up!,Seven Up!,en,1964-05-05,39.0,0,0.0,1.046864,7.5,21.0,"[{'id': 99, 'name': 'Documentary'}]",[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Rumored,Documentary,Documentary,1964
50742,50754,tt0066356,7 Plus Seven,7 Plus Seven,en,1970-01-01,52.0,0,0.0,0.001021,7.5,20.0,"[{'id': 99, 'name': 'Documentary'}]",[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Documentary,Documentary,1970
50792,13668,tt0395495,Catch and Release,Catch and Release,en,2006-10-20,111.0,25000000,16158487.0,5.953413,5.8,109.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,2006
50794,7516,tt0475394,Smokin' Aces,Smokin' Aces,en,2006-12-09,109.0,17000000,57103895.0,7.906434,6.4,541.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Comedy|Crime|Thriller,Action,2006
50798,9760,tt0799949,Epic Movie,Epic Movie,en,2007-01-25,86.0,20000000,86865564.0,5.549609,3.2,334.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Paul Schiff Productions', 'id': 23596}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy,Action,2007
50802,1257,tt0490084,Because I Said So,Because I Said So,en,2007-02-02,102.0,0,69485490.0,14.764607,5.8,194.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gold Circle Films', 'id': 12026}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,2007
50804,1248,tt0367959,Hannibal Rising,Hannibal Rising,en,2007-02-06,121.0,50000000,82169884.0,2.159558,6.0,666.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'ETIC Films', 'id': 2979}, {'name': 'Quinta Communications', 'id': 6370}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Zephyr Films', 'id': 16923}, {'name': 'Young Hannibal Productions', 'id': 20394}, {'name': 'Carthago Films S.a.r.l.', 'id': 20395}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Crime|Drama|Thriller,Crime,2007
50806,9757,tt0477051,Norbit,Norbit,en,2007-02-08,101.0,60000000,95673607.0,7.667874,5.0,434.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Tollin/Robbins Productions', 'id': 2184}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,2007
50842,5206,tt0469754,The Boss of It All,Direktøren for det hele,da,2006-09-21,95.0,3000000,0.0,4.066106,6.8,58.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Zentropa Entertainments', 'id': 76}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IS', 'name': 'Iceland'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",False,Released,Comedy,Comedy,2006
50851,14761,tt0380268,Cocaine Cowboys,Cocaine Cowboys,en,2006-04-26,118.0,0,163000.0,2.941626,7.5,56.0,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}]","[{'name': 'Rakontur', 'id': 6303}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Documentary,Action,2006
50872,2062,tt0382932,Ratatouille,Ratatouille,en,2007-06-22,111.0,150000000,623722818.0,20.50803,7.5,4510.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Animation|Comedy|Family|Fantasy,Animation,2007
50912,2266,tt0401711,"Paris, je t'aime","Paris, je t'aime",fr,2006-05-16,120.0,13000000,4857367.0,6.980486,6.7,213.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Filmazure', 'id': 1031}, {'name': 'Pirol Stiftung', 'id': 1032}, {'name': 'Victoires International', 'id': 1033}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Drama|Romance,Drama,2006
50923,5172,tt0469263,The Astronaut Farmer,The Astronaut Farmer,en,2006-10-15,104.0,13000000,11130889.0,6.862146,6.2,124.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Polish Brothers Construction', 'id': 1861}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Comedy|Drama|Science Fiction,Adventure,2006
50954,37725,tt0482527,It's a Boy Girl Thing,It's a Boy Girl Thing,en,2006-12-26,95.0,15500000,7385434.0,8.960677,6.3,279.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Prospero Pictures', 'id': 2844}, {'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Rocket Pictures', 'id': 28320}, {'name': 'Alliance Atlantis Motion Picture Production', 'id': 36346}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Comedy|Fantasy|Romance,Comedy,2006
51044,34038,tt0061937,Magical Mystery Tour,Magical Mystery Tour,en,1967-12-25,55.0,0,0.0,2.70213,5.8,28.0,"[{'id': 10402, 'name': 'Music'}]","[{'name': 'MPI Home Video', 'id': 5463}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Music,Music,1967
51077,1250,tt0259324,Ghost Rider,Ghost Rider,en,2007-02-16,114.0,110000000,228738393.0,11.902354,5.2,1754.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Michael De Luca Productions', 'id': 11370}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Crystal Sky Pictures', 'id': 20241}, {'name': 'GH One', 'id': 20475}, {'name': 'Vengeance Productions Pty. Ltd.', 'id': 20476}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",False,Released,Thriller|Action|Fantasy|Horror,Thriller,2007
